Rank,Corridor Name,Road Type,Number of Links,Total Passenger Count Equivalent,Total DAC-Originating Passenger Count Equivalent,avg_composite,p75_composite,Share of Passenger Count Equivalent Originating from DACs ,pct_dac_pce,pct_dac_share,Corridor Composite DAC Score
4308,South Hollywood Way,primary,1,3068,411,61.244017140422834,61.244017140422834,13%,70.09003001000333,39.646548849616536,54.87
4309,Walnut Street,residential,8,987,207,31.29769059532063,53.48013440029403,21%,61.19817717016783,48.51617205735245,54.86
4310,Stocker Place,tertiary,5,187,67,47.10508950274397,57.91658661677121,36%,44.13137712570857,65.57741469378682,54.85
4311,Panama Avenue,residential,8,95,41,41.52326423983227,40.206434758639126,43%,37.78481716127598,71.92397465821941,54.85
4312,South Berendo Street,residential,12,356,105,42.35466071373879,61.52384373146671,29%,50.84472601978437,58.86406579971102,54.85
4313,West Las Tunas Drive,primary,26,11479,870,41.38368627037739,40.11272417451156,8%,78.12604201400467,31.56607758141603,54.85
4314,Ingledale Terrace,residential,1,179,65,61.02621181619987,61.02621181619987,36%,43.742358563965766,65.94976103145494,54.85
4315,West 77th Street,residential,2,41,22,57.39692357810503,57.960701070023475,54%,30.688007113482275,78.98188284983884,54.83
4316,Cranston Avenue,residential,9,3489,438,20.321466458397722,13.547783522807954,13%,70.92364121373791,38.73513393,54.83
4317,Whites Canyon Road,primary,4,3145,416,41.28601201166084,68.82272358979928,13%,70.24008002667556,39.41313771257086,54.83
4318,Erwin Street,tertiary,8,725,170,48.15747763,51.63693335115314,23%,58.20829165277315,51.42825386239858,54.82
4319,South Wilson Avenue,tertiary,14,6478,620,20.434008656128324,13.547783522807954,10%,74.82494164721574,34.80048905190619,54.81
4320,180th Street,residential,1,279,89,61.044170836222094,61.044170836222094,32%,48.143825719684344,61.47604757141269,54.81
4321,Trimble Court,residential,1,168,62,61.05711803670323,61.05711803670323,37%,43.11437145715239,66.49994442591975,54.81
4322,Live Oak Springs Canyon Road,residential,7,2065,322,48.145000292356144,48.145000292356144,16%,67.29465377348005,42.29743248,54.80
4323,Kenney Street,residential,4,122,49,51.65828579,55.07718202,40%,39.957763699010776,69.63432255196177,54.80
4324,McConnell Drive,residential,2,221,75,38.255949447446895,50.61003240976637,34%,45.84861621,63.72679782149605,54.79
4325,Bodger Avenue,residential,2,65,31,55.20289516108823,57.78429546346801,48%,34.361453817939314,75.20284539290874,54.78
4326,Meadowvale Avenue,residential,1,192,68,60.90926936024124,60.90926936024124,35%,44.39257530287874,65.15505168389463,54.77
4327,Warwood Road,residential,6,2582,369,31.413388797469583,34.859919643826686,14%,68.80071134822718,40.73580082249639,54.77
4328,Snow Drive,residential,2,36,20,57.52858825,57.52858825,56%,29.68211626097588,79.8488385,54.77
4329,East 76th Street,residential,1,36,20,60.89005738533375,60.89005738533375,56%,29.68211626097588,79.8488385,54.77
4330,North Lark Ellen Avenue,secondary,20,18457,1102,43.00387580711177,50.05325058262402,6%,80.59353117705902,28.920751361564967,54.76
4331,Ladeene Avenue,residential,2,1052,214,36.90881411996626,48.58932941854541,20%,61.826164276981224,47.68256085361787,54.75
4332,Montana Street,tertiary,7,352,104,44.58869667632833,58.19150580118112,30%,50.58352784261421,58.925197287984886,54.75
4333,Cameron Way,residential,1,422,117,60.45674382084416,60.45674382084416,28%,52.661998443925754,56.80782483049905,54.73
4334,12th Avenue,residential,1,68,32,60.93599906446036,60.93599906446036,47%,34.733800155607426,74.73046571079249,54.73
4335,Waring Avenue,residential,22,6964,644,27.21558493629294,53.19070182179641,9%,75.19173057685894,34.244748249416475,54.72
4336,North Nestor Avenue,residential,1,71,33,60.89715746301695,60.89715746301695,46%,35.20062242969878,74.23029898855174,54.72
4337,North Albertson Avenue,residential,1,71,33,60.89715746301695,60.89715746301695,46%,35.20062242969878,74.23029898855174,54.72
4338,West Arbutus Street,residential,1,71,33,60.89715746301695,60.89715746301695,46%,35.20062242969878,74.23029898855174,54.72
4339,Phillips Ranch Road,primary,5,550,140,49.82479514187625,49.82479514187625,25%,55.42403023229966,54.00133377792598,54.71
4340,Zelzah Avenue,secondary,14,4801,520,38.84544980483736,66.23537175171447,11%,72.87984883850173,36.545515171723906,54.71
4341,North Doheny Drive,tertiary,8,5526,561,38.562792878204434,63.43794114453252,10%,73.79682116260976,35.61187062354118,54.70
4342,Garibaldi Avenue,tertiary,24,1757,291,26.044094266756876,46.53495326478277,17%,66.16094253640102,43.236634433700125,54.70
4343,Mayall Street,tertiary,68,11977,877,30.709801399280362,56.48868790564414,7%,78.27609203067689,31.11037012337446,54.69
4344,South Hollenbeck Avenue,tertiary,10,2708,380,34.91527936717426,61.43598027013708,14%,69.07858174947205,40.29120818050461,54.68
4345,North Lyall Avenue,residential,1,202,70,60.80590058220638,60.80590058220638,35%,44.848282760920306,64.47704790485717,54.66
4346,Sunnyslope Avenue,residential,24,12119,877,28.806302919941754,59.26925582832847,7%,78.27609203067689,30.96587751472713,54.62
4347,East 41st Place,residential,4,194,68,51.83704068762164,54.79255243616195,35%,44.39257530287874,64.84383683,54.62
4348,Passaic Street,residential,2,6,5,59.119736545352794,61.12190624556246,83%,20.012226297654774,89.21307102367456,54.61
4349,South Prospect Avenue,secondary,55,17294,1050,33.43356719293303,51.19260422496387,6%,80.12670890296766,29.05412915,54.59
4350,Stanton Avenue,residential,3,141,54,53.330841345283744,55.817260706499496,38%,41.29154162,67.87818161609425,54.58
4351,Vina Avenue,residential,1,55,27,60.570345063775406,60.570345063775406,49%,32.949872179615426,76.21985106146494,54.58
4352,Perth Avenue,residential,3,123,49,43.79279188976224,48.791629426063125,40%,39.957763699010776,69.16750028,54.56
4353,Vincent Avenue,residential,6,7962,685,39.264160478461704,64.16716089,9%,75.80304545959764,33.31110370123375,54.56
4354,Parnell Avenue,residential,4,827,182,51.30228998387864,51.59276669144733,22%,59.20306768922974,49.90552406357675,54.55
4355,"['East Hollingworth Street', 'South Hackley Avenue']",residential,1,289,90,60.66870202226918,60.66870202226918,31%,48.360564632655326,60.742469712126265,54.55
4356,East 29th Street,residential,2,18,12,57.933501507722376,57.933501507722376,67%,25.39735467378015,83.68900744692675,54.54
4357,Consuelo Street,unclassified,3,18,12,56.63606672402417,56.63606672402416,67%,25.39735467378015,83.68900744692675,54.54
4358,Machado Road,tertiary,2,18,12,57.933501507722376,57.933501507722376,67%,25.39735467378015,83.68900744692675,54.54
4359,Magic Mountain Parkway,tertiary,6,14650,968,42.87026905117903,57.53151181536457,7%,79.16527731466044,29.909969989996664,54.54
4360,"['Montebello Way', 'South Greenwood Avenue']",tertiary,2,163,60,61.64725978766592,66.46497573,37%,42.64754918306102,66.4110259,54.53
4361,Glendon Avenue,tertiary,1,388,110,60.36360750770568,60.36360750770568,28%,51.52272979882183,57.53028787373569,54.53
4362,Arbor Road,tertiary,26,327,98,31.320297997649583,52.51948344846597,30%,49.57207958208292,59.453151050350115,54.51
4363,Esperanza Drive,secondary,6,816,180,48.39788835336669,48.39788835336669,22%,59.05857508058242,49.93886851172613,54.50
4364,South Irving Boulevard,residential,12,3499,429,35.81879557623395,50.220937711436136,12%,70.66800044459264,38.30165610759142,54.48
4365,Bennington Avenue,residential,6,142,54,44.87489245470568,52.902261165916286,38%,41.29154162,67.67255751917305,54.48
4366,Motor Avenue,tertiary,58,23768,1215,28.44040528914022,55.12583843564407,5%,81.60497944,27.35356229854396,54.48
4367,Bellagio Road,residential,11,1859,294,29.150716804099364,51.151152300842824,16%,66.31654996109815,42.636434367011226,54.48
4368,South Rowan Avenue,residential,6,444,120,48.71655654585398,48.716556545853976,27%,53.051017005668555,55.857508058241635,54.45
4369,Griffith Park Boulevard,residential,2,78,35,37.43390662980195,49.37696818329895,45%,35.89529843281093,72.99099699899966,54.44
4370,Los Robles Avenue,tertiary,18,333,99,32.22192755,50.89607156878305,30%,49.7888185,59.09191952873179,54.44
4371,East Acacia Avenue,tertiary,6,201,69,51.30046276,70.49667131652147,34%,44.659330888073804,64.19362009558742,54.43
4372,South Kenmore Avenue,residential,3,32,18,29.774941459163415,37.88852042734115,56%,28.609536512170724,80.21007002334112,54.41
4373,"['Decosta Avenue', 'Waddell Street']",residential,1,32,18,60.52962403,60.52962403,56%,28.609536512170724,80.21007002334112,54.41
4374,Wheatland Avenue,residential,20,11254,828,29.61147957265885,67.09343702231095,7%,77.66477715,31.154829387573635,54.41
4375,Canterbury Avenue,tertiary,4,205,70,46.485200514546804,48.92089260506027,34%,44.848282760920306,63.926864510392356,54.39
4376,South Ardmore Avenue,residential,9,282,88,51.777432519098284,65.25368159910455,31%,47.99377570301211,60.775814160275644,54.38
4377,20th Street East,primary,39,9507,743,34.109222968783435,39.72660524403385,8%,76.6588863,32.11070356785595,54.38
4378,San Pedro Street,primary,1,139,53,60.56491559260589,60.56491559260589,38%,40.974769367566964,67.76703345559632,54.37
4379,Barrywood Avenue,residential,8,7980,676,42.39059615593442,71.23340878906087,8%,75.64188062687562,33.06657774813827,54.35
4380,Scandia Way,residential,4,240,78,55.35961893465423,70.51118471,33%,46.50994776036457,62.19295320662444,54.35
4381,Mulholland Drive,secondary,113,48373,1738,23.521175048442043,40.61891794816109,4%,84.73935756363232,23.95242858730688,54.35
4382,East Avenue Q 11,residential,3,552,138,52.61596097463184,52.61596097463184,25%,55.23507835945315,53.423363343336675,54.33
4383,180th Place,residential,8,3105,398,39.266823007592905,61.92437164312504,13%,69.67322440813605,38.97965988662887,54.33
4384,Silva Street,residential,8,108,44,49.945078810862285,51.15856561724734,41%,38.52950984,70.10114482605313,54.32
4385,Clive Avenue,residential,2,64,30,37.844562593449545,49.99295212877034,47%,34.01689452039569,74.59708791819494,54.31
4386,Samara Drive,residential,1,317,95,60.33270128720232,60.33270128720232,30%,49.17750361231521,59.425364010225636,54.30
4387,Calle Barcelona,residential,1,317,95,60.33270128720232,60.33270128720232,30%,49.17750361231521,59.425364010225636,54.30
4388,Paseo Rancho Castilla,tertiary,8,578,142,45.792473082352544,63.87772830926268,25%,55.646326553295545,52.91763921307102,54.28
4389,Harvest Avenue,residential,4,89,38,61.392753326595226,64.20208700518724,43%,36.934533733466715,71.60164499277538,54.27
4390,Ainsworth Street,residential,7,194,67,49.22895543,49.68028767844166,35%,44.13137712570857,64.37701456040902,54.25
4391,Highridge Road,tertiary,16,1960,300,41.59943345556604,45.74997702916043,15%,66.56107591419362,41.930643547849286,54.25
4392,West 96th Street,residential,2,48,24,57.70222691848276,60.00552344278591,50%,31.677225741913972,76.81449372012892,54.25
4393,Densmore Avenue,residential,6,48,24,31.69126634758082,54.370619878546904,50%,31.677225741913972,76.81449372012892,54.25
4394,North Hubbard Avenue,secondary,6,5668,547,48.23855425712305,75.40616620864205,10%,73.52450817,34.95609647660331,54.24
4395,Madre Street,residential,14,8532,690,32.35806706053204,58.145042057518985,8%,75.90863621207069,32.544181393797935,54.23
4396,East Philadelphia Street,tertiary,4,314,94,34.67187199812892,55.79596047344988,30%,49.07191285984217,59.369789929976655,54.22
4397,East 57th Street,residential,6,294,90,51.84824767298435,53.56418679,31%,48.360564632655326,60.07558075,54.22
4398,Budlong Avenue,tertiary,2,76,34,37.77063825521856,49.882065621423855,45%,35.58964099144159,72.84650439035234,54.22
4399,East Compton Boulevard,tertiary,1,99,41,60.11071944669513,60.11071944669513,41%,37.78481716127598,70.62354118039347,54.20
4400,186th Street,residential,3,4073,456,34.854072521028755,45.50721702013915,11%,71.39046348782928,37.01233744581528,54.20
4401,Mapledale Street,residential,4,544,136,50.70750185854975,50.70750185854975,25%,54.923863510058915,53.423363343336675,54.17
4402,Walton Avenue,residential,6,255,81,61.12380308004155,61.52384373146671,32%,46.95454040235634,61.38712904301434,54.17
4403,Indiana Court,residential,1,344,100,60.16021116466333,60.16021116466333,29%,49.96665555185062,58.341669445370684,54.15
4404,Canyon Drive,residential,1,159,58,60.386996,60.386996,36%,42.164054684894964,66.11648327220185,54.14
4405,Foothill Drive,residential,1,159,58,60.386996,60.386996,36%,42.164054684894964,66.11648327220185,54.14
4406,R. Lee Ermey Avenue (West Avenue N),secondary,28,39341,1545,33.04297844082294,54.12096861765664,4%,83.64454818272758,24.619317550294543,54.13
4407,Rives Avenue,tertiary,73,9761,743,30.53770587507685,56.87705171362463,8%,76.6588863,31.59942202956541,54.13
4408,West Chandler Boulevard,secondary,9,3195,399,30.091939045137003,63.180250089795095,12%,69.70101144826053,38.55729687673669,54.13
4409,Laurel Pass Avenue,residential,6,216,72,49.71369980871555,49.71369980871555,33%,45.27064577081249,62.94876069801045,54.11
4410,Eveningside Drive,residential,4,28,16,54.65994804413742,54.65994804413742,57%,27.664777147938203,80.53795709681005,54.10
4411,Granvia Altamira,tertiary,15,366,104,24.691508585525305,34.44226801540299,28%,50.58352784261421,57.60809158608426,54.10
4412,Centralia Street,secondary,26,394,109,38.10821321565409,47.41536289749993,28%,51.42825386239858,56.75225075025009,54.09
4413,Rolling Road,residential,2,770,170,55.29728442911199,55.29728442911199,22%,58.20829165277315,49.96665555185062,54.09
4414,Ramona Street,tertiary,2,200,68,39.44281096251994,52.39032468237594,34%,44.39257530287874,63.76569967767034,54.08
4415,Coldwater Canyon Drive,tertiary,48,22635,1138,36.65656123747393,41.97043861774017,5%,80.97699233077692,27.17572524174725,54.08
4416,"['Palmer Drive', 'Avenue 42']",residential,1,11,8,59.987094564681705,59.987094564681705,73%,22.51305990885851,85.60631321551628,54.06
4417,Cullen Street,tertiary,5,605,145,49.17868807,49.17868807,24%,55.957541402689785,52.161831721685004,54.06
4418,Glen Iris Avenue,residential,10,8595,684,36.176023455315445,63.41048054996366,8%,75.76414360342336,32.355229520951426,54.06
4419,Encinal Canyon Road,secondary,6,764,169,48.64646068088353,47.57365286467252,22%,58.09714349227521,50.01667222407469,54.06
4420,Tulsa Street,residential,1,467,122,59.782445266754095,59.782445266754095,26%,53.30665777481383,54.784928309436474,54.05
4421,Marathon Street,residential,17,467,122,34.12593375848631,54.097997778093344,26%,53.30665777481383,54.784928309436474,54.05
4422,South White Avenue,secondary,1,116,46,60.13703149928581,60.13703149928581,40%,39.046348782927645,69.03967989329777,54.04
4423,Aero Drive,residential,1,84,36,59.92423799460394,59.92423799460394,43%,36.32877625875292,71.7461376,54.04
4424,Sideview Drive,residential,1,84,36,59.92423799460394,59.92423799460394,43%,36.32877625875292,71.7461376,54.04
4425,Lake Manor Drive,secondary,22,5841,550,30.10735735108631,46.66693117936467,9%,73.59119706568856,34.48371679448705,54.04
4426,South Duncan Avenue,residential,1,19,12,60.04723639917472,60.04723639917472,63%,25.39735467378015,82.63309992219628,54.02
4427,Califa Street,residential,3,19,12,55.977360497395246,56.63606672402416,63%,25.39735467378015,82.63309992219628,54.02
4428,"['Whistler Avenue', 'Exline Street']",residential,2,240,77,36.92677313998847,48.61626794857873,32%,46.29320884739357,61.70390130043347,54.00
4429,Avignon Drive,residential,2,2982,380,49.84254533608427,56.02953214664584,13%,69.07858174947205,38.91297099033011,54.00
4430,Hargrave Street,residential,3,107,43,57.07251267572693,60.33343217755206,40%,38.30165610759142,69.66766700011114,53.98
4431,South Union Avenue,tertiary,7,675,156,50.578894989254415,54.430761713039914,23%,56.90230076692231,51.050350116705566,53.98
4432,Brighton Street,residential,2,276,85,61.76200957257532,63.16516242,31%,47.57141269311993,60.37568078248305,53.97
4433,South Lucerne Boulevard,residential,21,4417,468,37.56198646251855,61.52384373146671,11%,71.73502279,36.20095587418029,53.97
4434,"['South Union Avenue', 'West 4th Street']",residential,1,46,23,59.98103861606957,59.98103861606957,50%,31.11037012337446,76.81449372012892,53.96
4435,Serrania Avenue,secondary,8,760,168,46.38063098808023,46.38063098808023,22%,57.91930643547849,49.99444259,53.96
4436,Cayuga Avenue,residential,2,13,9,56.91954776681674,58.08244651970898,69%,23.324441480493498,84.56152051,53.94
4437,West 111th Place,residential,2,132,50,55.326206804380334,56.492446770299956,38%,40.23563410025564,67.60031121,53.92
